Track,Date,RaceNum,DogName,Box,Trainer,Grade,Dist,Actual_Place,Weight,Actual_SP,Margin,EarlySpeed,Split_Time,Actual_Time,Sire,Dam,Sex,Birthday,Sec_Per_Meter
Horsham,31 Dec 24,8,WAR TIME NOVELTY,6,G Gledhill,Mixed 3/4,410,1,30.8,6.00,0,M,10.43,23.38,Bella Infrared,Afire Love,D,03 May 2020,0.0570243902
Horsham,31 Dec 24,8,ANOTHER HOUDINI,7,P Carter,Mixed 3/4,410,4,28.7,3.30,4.00,M,10.40,23.66,Bernardo,Close Enough,B,16 Sep 2021,0.0577073171
Horsham,31 Dec 24,8,GAS LANTERN,8,A Mooney,Mixed 3/4,410,2,29.2,2.10,0.24,S,10.24,23.40,Fabregas,Magic Lantern,B,14 Mar 2022,0.0570731707
Horsham,31 Dec 24,9,TUFF TOBY,2,D Klemke,Grade 5,410,1,34.0,9.80,0,M,10.63,23.69,Feral Franky,Miss Roxy,D,02 Jul 2022,0.0577804878
Horsham,31 Dec 24,9,STOJANOVIC,4,C Dew,Grade 5,410,4,30.7,2.50,2.84,M,10.64,23.89,Aussie Secret,Dyna Sarah,D,03 Sep 2022,0.0582682927
Horsham,31 Dec 24,9,MISS MELEE,5,N Johnston,Grade 5,410,2,27.9,2.60,0.60,M,10.72,23.73,Shima Shine,It's A Diva,B,07 Nov 2021,0.0578780488
Horsham,31 Dec 24,9,PAW XAVIER,7,R Camilleri,Grade 5,410,3,34.5,7.40,2.66,M,10.69,23.88,Dyna Tron,Hadeel Bale,D,11 Jul 2022,0.0582439024
Horsham,31 Dec 24,9,TALKIN' BLUEY,8,C Hartigan,Grade 5,410,5,33.9,6.40,6.61,S,10.78,24.15,Raw Ability,Kraken Bam Bam,D,17 Dec 2021,0.0589024390
Horsham,31 Dec 24,10,IDYLLIC LAYLA,1,N Salna,Grade 5,410,2,26.0,2.20,2.29,M,10.68,23.63,Fernando Bale,Princess Kiwi,B,21 Mar 2022,0.0576341463
Horsham,31 Dec 24,10,GEORGE'S BEST,2,A Gurry,Grade 5,410,5,30.7,5.00,5.16,M,10.87,23.83,Hooked On Scotch,Kooringa Thelly,D,10 Aug 2021,0.0581219512
Horsham,31 Dec 24,10,BIG SUNSHINE,4,R Clark,Grade 5,410,3,37.6,11.10,2.67,Q,10.41,23.66,Out Of Range,Oriental Kay,D,05 Feb 2023,0.0577073171
Horsham,31 Dec 24,10,NYAH NYAH DEMON,5,M Callanan,Grade 5,410,6,25.2,3.70,13.67,M,10.83,24.43,Zambora Brockie,Zipping Spring,B,04 Mar 2021,0.0595853659
Horsham,31 Dec 24,10,SOLID GROUND,7,D Petersen,Grade 5,410,1,32.5,15.90,0,Q,10.36,23.47,Over Limit,Emerald City,D,19 Jul 2022,0.0572439024
Horsham,31 Dec 24,10,ANNA YOU PEST,8,G Hunt,Grade 5,410,4,28.3,9.80,4.66,M,10.52,23.79,Lightning Frank,Rixy Ya Pest,B,19 Mar 2021,0.0580243902
Horsham,31 Dec 24,11,FOXY ROXY,1,N Salna,Grade 5,410,5,25.9,2.10,8.91,M,10.94,24.19,Sh Avatar,Fairytale Wish,B,02 Jul 2022,0.0590000000
Horsham,31 Dec 24,11,CHARLI MARLEY,2,C Dew,Grade 5,410,4,26.5,7.60,2.69,Q,10.77,23.76,Sh Avatar,Fairytale Wish,B,02 Jul 2022,0.0579512195
Horsham,31 Dec 24,11,CIRCLE THE SPACE,4,A Gurry,Grade 5,410,2,36.8,4.10,1.31,Q,10.37,23.66,Kc And All,Circle Of Dreams,D,17 Dec 2021,0.0577073171
Horsham,31 Dec 24,11,GET IT DONE,7,G Gledhill,Grade 5,410,1,32.4,15.80,0,M,10.40,23.57,Stagger,Jilly Be Brave,D,16 Jul 2021,0.0574878049
Horsham,31 Dec 24,11,MAJOR PHANTOM,8,B Hodgson,Grade 5,410,3,33.5,3.70,1.73,M,10.26,23.69,American Monster,Avatar Minty,D,26 Feb 2021,0.0577804878
Sale,01 Jan 25,1,GO SEE IAN,1,C Fulford,Tier 3 - Maiden,435,2,34.9,6.70,4.33,M,5.50,25.10,Zack Monelli,Josie's Entity,D,19 Apr 2022,0.0577011494
Sale,01 Jan 25,1,SELECT CASH,2,K Bailey,Tier 3 - Maiden,435,4,28.6,2.00,8.47,S,5.52,25.39,Bernardo,My Dreamer,D,10 Jul 2022,0.0583678161
Sale,01 Jan 25,1,ARCHER NINE,3,F Toth,Tier 3 - Maiden,435,3,28.0,18.60,5.21,Q,5.29,25.16,Currajong Kid,Cawbourne Zebra,B,18 Jan 2023,0.0578390805
Sale,01 Jan 25,1,WARRIOR LIZZY,5,C Fulford,Tier 3 - Maiden,435,7,28.0,40.20,14.23,M,5.54,25.79,Aston Rupee,Diamond Banner,B,20 Jan 2023,0.0592873563
Sale,01 Jan 25,1,HURRICANE POLLY,6,J Sultana,Tier 3 - Maiden,435,8,26.0,46.50,18.44,M,5.61,26.09,Catch The Thief,Supreme Outlaw,B,17 Feb 2022,0.0599770115
Sale,01 Jan 25,1,SMOOTH PRINCE,7,M Carr,Tier 3 - Maiden,435,5,31.8,83.40,9.90,S,5.57,25.49,Nitro Burst,Princess America,D,23 Mar 2023,0.0585977011
Sale,01 Jan 25,1,SALLY CAN WAIT,8,M Clark,Tier 3 - Maiden,435,1,31.2,2.50,0,M,5.36,24.79,Kuro Kismet,Riviera Cruz,B,11 May 2023,0.0569885057
Sale,01 Jan 25,2,BLACK SMILEY,1,B Stockdale,Tier 3 - Maiden,435,5,24.7,9.80,8.13,S,5.63,25.62,My Redeemer,Pleach,B,08 May 2022,0.0588965517
Sale,01 Jan 25,2,MY BLUE ROSE,2,D Johnston,Tier 3 - Maiden,435,1,24.4,3.30,0,M,5.38,25.05,My Redeemer,Somerton Rose,B,08 Dec 2022,0.0575862069
Sale,01 Jan 25,2,ARCHER TEN,3,B Sands,Tier 3 - Maiden,435,7,29.4,25.10,15.01,M,5.40,26.10,Currajong Kid,Cawbourne Zebra,B,18 Jan 2023,0.0600000000
Sale,01 Jan 25,2,IGNATIUS ROSE,5,S Chignell,Tier 3 - Maiden,435,2,35.7,4.90,4.61,M,5.56,25.37,Whiskey Riot,Suzie Rose,D,07 Dec 2022,0.0583218391
Sale,01 Jan 25,2,STALKING DOUGLAS,6,C Fulford,Tier 3 - Maiden,435,4,27.8,29.60,6.46,M,5.49,25.50,Zack Monelli,Josie's Entity,B,19 Apr 2022,0.0586206897
Sale,01 Jan 25,2,ESTHER'S JAKIT,7,A Wood,Tier 3 - Maiden,435,3,25.5,2.30,5.84,M,5.42,25.46,Fernando Bale,Book Of Luck,B,02 May 2022,0.0585287356
Sale,01 Jan 25,2,CONTAGIOUS ALLEN,8,L Fulford,Tier 3 - Maiden,435,6,30.8,15.00,8.50,S,5.52,25.65,Stagger,Financial Tarra,D,01 Jan 2022,0.0589655172
Sale,01 Jan 25,3,SELECT JEALOUS,1,K Bailey,Tier 3 - Grade 7,435,7,30.3,4.20,15.36,M,5.40,26.01,Bernardo,My Dreamer,D,10 Jul 2022,0.0597931034
Sale,01 Jan 25,3,SONGKRAN,2,A Nuttall,Tier 3 - Grade 7,435,5,30.2,26.30,2.20,M,5.32,25.09,Flying Ricciardo,She's Esperanza,D,13 May 2022,0.0576781609
Sale,01 Jan 25,3,OLIVIA LEE ROSE,3,S Chignell,Tier 3 - Grade 7,435,2,28.6,4.50,0.20,M,5.40,24.95,Whiskey Riot,Suzie Rose,B,07 Dec 2022,0.0573563218
Sale,01 Jan 25,3,MASTER EDUARDO,4,S Deppeler,Tier 3 - Grade 7,435,4,32.3,17.50,1.94,S,5.55,25.07,Aussie Infrared,Precious Destini,D,06 Jan 2021,0.0576321839
Sale,01 Jan 25,3,VIENNA GOLD,6,S Northway,Tier 3 - Grade 7,435,3,31.0,15.70,0.51,S,5.54,24.97,Sennachie,Bella Edition,B,12 May 2021,0.0574022989
Sale,01 Jan 25,3,DERMOTT ROSE,7,J Chignell,Tier 3 - Grade 7,435,1,34.6,2.20,0,M,5.33,24.94,Magical Bale,Shantelle Rose,D,05 Dec 2022,0.0573333333
Sale,01 Jan 25,3,BOWIE SUNNY,8,D Johnston,Tier 3 - Grade 7,435,6,25.3,8.80,6.19,S,5.47,25.37,My Redeemer,Somerton Rose,B,08 Dec 2022,0.0583218391
Sale,01 Jan 25,4,CATCH DOT,1,D Johnston,Tier 3 - Grade 7,435,2,28.0,6.50,0.47,Q,5.25,25.11,Catch The Thief,Somerton May,B,02 Oct 2022,0.0577241379
Sale,01 Jan 25,4,BEST DRESSED,2,W Dawes,Tier 3 - Grade 7,435,1,26.4,3.90,0,M,5.32,25.08,Kinloch Brae,Red Hot Chevy,B,07 Jan 2023,0.0576551724
Sale,01 Jan 25,4,FREEDOM GIRL,3,J Carr,Tier 3 - Grade 7,435,5,27.5,29.00,8.37,M,5.50,25.67,Out Of Range,Freedom Fire,B,03 Apr 2022,0.0590114943
Sale,01 Jan 25,4,SODA DIESEL,4,L Dalziel,Tier 3 - Grade 7,435,4,34.9,8.70,1.87,S,5.50,25.21,Shima Shine,Lakeview Isla,D,05 Mar 2022,0.0579540230
Sale,01 Jan 25,4,CHLOE THE OUTLAW,6,K Russell,Tier 3 - Grade 7,435,6,26.4,27.50,10.40,M,5.54,25.81,Catch The Thief,Supreme Outlaw,B,17 Feb 2022,0.0593333333
Sale,01 Jan 25,4,HUNTER MCCRAE,7,Y Cassidy,Tier 3 - Grade 7,435,7,36.0,28.00,10.49,M,5.46,25.81,Whiskey Riot,Lakeview Grace,D,17 Nov 2020,0.0593333333
Sale,01 Jan 25,4,PETITE BEAST,8,C Jones,Tier 3 - Grade 7,435,3,30.1,1.80,1.47,M,5.39,25.18,Sunset Spitfire,El Helecho,B,11 Sep 2022,0.0578850575
Sale,01 Jan 25,5,BE RUGGED,1,E Wood,Grade 5 T3,435,4,30.8,17.00,7.33,M,5.43,25.30,Bernardo,Zipping Tina,D,09 Nov 2020,0.0581609195
Sale,01 Jan 25,5,ARLUNYA,2,S Northway,Grade 5 T3,435,1,37.3,3.80,0,M,5.44,24.79,Sennachie,Bella Edition,D,12 May 2021,0.0569885057
Sale,01 Jan 25,5,MY JUANITA,3,C Jones,Grade 5 T3,435,7,34.7,6.20,12.40,M,5.77,25.66,Hooked On Scotch,Beauty To Behold,B,02 Feb 2021,0.0589885057
Sale,01 Jan 25,5,DAINTREE VISION,4,M Musselwhite,Grade 5 T3,435,3,30.5,1.70,4.84,M,5.58,25.13,Fernando Bale,Persian Goddess,D,15 Apr 2022,0.0577701149
Sale,01 Jan 25,5,ASTON PLUS,6,T Whitford,Grade 5 T3,435,6,34.6,31.90,12.36,M,5.75,25.65,Aston Kimetto,Aston Nova,D,22 Mar 2021,0.0589655172
Sale,01 Jan 25,5,MEGA BANJO BOY,7,W Dawes,Grade 5 T3,435,5,32.7,57.70,10.29,S,5.72,25.51,Banjo Boy,Emilia Cash,D,05 May 2021,0.0586436782
Sale,01 Jan 25,5,VALDIVIAN,8,T Whitford,Grade 5 T3,435,2,30.5,15.70,2.24,M,5.29,24.95,Raw Ability,Mayfair Miss,B,11 Sep 2021,0.0573563218
Sale,01 Jan 25,6,UNLEASH ZAC,1,A Wood,Grade 5 T3,435,1,30.1,5.00,0,M,5.30,24.91,Beast Unleashed,Try Catch Tanya,D,14 Apr 2022,0.0572643678
Sale,01 Jan 25,6,STARLIGHT TYSON,2,L Fulford,Grade 5 T3,435,2,34.0,16.10,1.14,Q,5.28,24.99,Kinloch Brae,Starlight Lucy,D,24 Jul 2019,0.0574482759
Sale,01 Jan 25,6,ARCHER TWO,3,D Millier,Grade 5 T3,435,5,33.5,12.50,4.97,M,5.56,25.26,Worm Burner,Cawbourne Zebra,D,25 May 2022,0.0580689655
Sale,01 Jan 25,6,SAKURA RYKER,4,G Burke,Grade 5 T3,435,6,31.0,7.10,5.51,M,5.35,25.30,Barcia Bale,Libby's Dream,B,06 May 2021,0.0581609195
Sale,01 Jan 25,6,LET'S GO GEORGI,6,T Whitford,Grade 5 T3,435,7,28.1,22.40,7.66,M,5.30,25.45,Fernando Bale,Swift Dancer,B,09 Jun 2021,0.0585057471
Sale,01 Jan 25,6,DR. DOT,7,E McMahon,Grade 5 T3,435,3,26.9,5.40,2.73,M,5.42,25.10,Bernardo,Dr. Jezabel,B,01 May 2020,0.0577011494
Sale,01 Jan 25,6,SODA HAWK,8,C Fulford,Grade 5 T3,435,4,34.3,2.10,2.81,M,5.31,25.11,Fernando Bale,Soda Girl,D,09 Dec 2021,0.0577241379
Sale,01 Jan 25,7,DR. BROOKLYNN,1,K McMahon,Grade 5 T3,435,5,31.2,20.90,9.33,S,5.84,25.28,Bernardo,Dr. Cadenza,B,28 Jun 2020,0.0581149425
Sale,01 Jan 25,7,BANK ROBBER,2,D Rhodes,Grade 5 T3,435,1,38.4,2.00,0,Q,5.17,24.63,Bernardo,Silver Salute,D,08 Feb 2022,0.0566206897
Sale,01 Jan 25,7,JENNA,3,J Gill,Grade 5 T3,435,7,31.4,25.90,10.60,M,5.45,25.37,Aussie Infrared,Miriam,B,13 Jul 2020,0.0583218391
Sale,01 Jan 25,7,VALENCIA TILLY,4,J Gieschen,Grade 5 T3,435,4,26.0,17.10,7.53,M,5.42,25.15,Fernando Bale,Courting,B,27 Oct 2021,0.0578160920
Sale,01 Jan 25,7,DR. ERICA,6,J McMahon,Grade 5 T3,435,2,26.2,2.80,2.84,M,5.35,24.83,Bernardo,Sweet Demi,B,12 Jan 2022,0.0570804598
Sale,01 Jan 25,7,PARIS CALLING,7,W Majoor,Grade 5 T3,435,6,27.6,9.80,10.33,M,5.49,25.35,Out Of Range,Taylor's Chip,B,08 Oct 2021,0.0582758621
Sale,01 Jan 25,7,GOOD AS GONE,8,T Whitford,Grade 5 T3,435,3,26.9,11.70,4.54,M,5.31,24.94,Barcia Bale,Opal Edition,B,12 Sep 2021,0.0573333333
Sale,01 Jan 25,8,PLAYBACK,1,M Clark,Grade 5 T3,435,7,33.5,2.50,6.67,M,5.35,25.27,Playlist,Valley Reaper,D,13 Oct 2022,0.0580919540
Sale,01 Jan 25,8,MADALIA SNOOPY,2,P McKenzie,Grade 5 T3,435,6,33.8,15.00,6.57,M,5.39,25.27,Aston Dee Bee,Madalia Maggie,D,15 Jun 2021,0.0580919540
Sale,01 Jan 25,8,INTER CYBORG,3,S Kaltsis,Grade 5 T3,435,3,31.8,11.50,2.67,Q,5.28,24.99,Fernando Bale,Inter Elesha,D,07 May 2021,0.0574482759
Sale,01 Jan 25,8,TILLY GIRL,4,B Stockdale,Grade 5 T3,435,4,27.2,4.70,3.91,M,5.40,25.08,My Redeemer,Pleach,B,08 May 2022,0.0576551724
Sale,01 Jan 25,8,STRIKE IT RYKER,6,L Burke,Grade 5 T3,435,5,31.3,15.90,6.06,M,5.43,25.23,Fernando Bale,Dam Slippery,D,05 Jan 2022,0.0580000000
Sale,01 Jan 25,8,TOOTSIE,7,W Dawes,Grade 5 T3,435,1,27.4,4.60,0,M,5.21,24.81,Fernando Bale,Amelia Christa,B,01 Sep 2021,0.0570344828
Sale,01 Jan 25,8,SMOOTH RANGER,8,M Carr,Grade 5 T3,435,2,27.7,7.40,0.41,M,5.39,24.83,Out Of Range,Freedom Fire,B,03 Apr 2022,0.0570804598
Sale,01 Jan 25,9,AKINA ARIA,1,J Rowley,Tier 3 - Grade 6,435,4,30.2,5.30,1.76,Q,5.40,25.36,Bernardo,Akina Moss,B,12 Jan 2021,0.0582988506
Sale,01 Jan 25,9,HURRICANE PAT,2,V Sultana,Tier 3 - Grade 6,435,7,27.3,66.50,10.81,M,5.50,25.99,Smoke Home,Fallen Star,B,17 Apr 2020,0.0597471264
Sale,01 Jan 25,9,SUPER SEDAN,3,J Sultana,Tier 3 - Grade 6,435,8,29.1,70.40,11.19,M,5.39,26.02,Shima Shine,Super C Azelle,D,03 Feb 2022,0.0598160920
Sale,01 Jan 25,9,NORMAL LIFE,4,V Sultana,Tier 3 - Grade 6,435,3,28.1,21.00,1.37,M,5.43,25.33,Need My Moneynow,Little Bit Slick,B,20 Aug 2021,0.0582298851
Sale,01 Jan 25,9,OUR GLAD,5,J Gieschen,Tier 3 - Grade 6,435,4,27.3,17.70,1.76,M,5.28,25.36,Barcia Bale,Courting,B,13 Nov 2020,0.0582988506
Sale,01 Jan 25,9,DR. ANNE,6,J McMahon,Tier 3 - Grade 6,435,2,25.9,3.40,1.34,M,5.35,25.33,Aston Kimetto,Tansy,B,19 Mar 2021,0.0582298851
Sale,01 Jan 25,9,DR. KATARINA,7,E McMahon,Tier 3 - Grade 6,435,6,24.5,6.80,3.41,M,5.46,25.47,Fernando Bale,Dr. Mino,B,19 Feb 2021,0.0585517241
Sale,01 Jan 25,9,DR. DUCKY,8,E McMahon,Tier 3 - Grade 6,435,1,24.7,2.30,0,M,5.41,25.23,Aston Kimetto,Tansy,B,19 Mar 2021,0.0580000000
Sale,01 Jan 25,10,ARCHER EIGHT,1,B Sands,Tier 3 - Restricted Win,435,5,32.0,4.70,7.81,M,5.54,25.30,Currajong Kid,Cawbourne Zebra,D,18 Jan 2023,0.0581609195
Sale,01 Jan 25,10,EASY PIE,2,D Millier,Tier 3 - Restricted Win,435,1,33.0,17.30,0,M,5.39,24.75,Bernardo,Glorious,D,03 May 2022,0.0568965517
Sale,01 Jan 25,10,DUNDEE DIXIE,3,G Scott-Smith,Tier 3 - Restricted Win,435,2,29.1,4.30,1.11,M,5.39,24.83,Aussie Infrared,Dundee Calypso,B,22 Nov 2021,0.0570804598
Sale,01 Jan 25,10,JOCELYN WILL DO,4,D Macdonald,Tier 3 - Restricted Win,435,3,27.2,4.90,1.56,Q,5.31,24.86,Zambora Brockie,Bessie's Daisy,B,13 Jan 2022,0.0571494253
Sale,01 Jan 25,10,OCTOBER RAIN,6,C McMillan,Tier 3 - Restricted Win,435,4,26.0,12.00,6.91,M,5.24,25.24,Aston Duke,Let's Go Sally,B,14 Mar 2022,0.0580229885
Sale,01 Jan 25,10,LILY LALA,7,R Winter,Tier 3 - Restricted Win,435,6,26.3,3.50,10.70,M,5.38,25.50,Aussie Infrared,Little Tubbsy,B,04 Nov 2022,0.0586206897
Sale,01 Jan 25,10,MEPUNGA RILEY,8,T Whitford,Tier 3 - Restricted Win,435,7,32.6,9.40,11.54,M,5.40,25.56,Mepunga Cruzer,Mepunga Rosie,D,28 Apr 2021,0.0587586207
Sale,01 Jan 25,11,SWEET TONIGHT,1,S Jack,Grade 5 T3,435,4,29.6,3.00,3.26,M,5.40,25.19,Aston Dee Bee,Ruby Girl,B,15 Oct 2021,0.0579080460
Sale,01 Jan 25,11,DR. NATASHA,2,K McMahon,Grade 5 T3,435,2,26.1,7.70,1.16,M,5.34,25.04,Bernardo,Beatrice,B,08 Feb 2021,0.0575632184
Sale,01 Jan 25,11,BE YOURSELF,3,G McMillan,Grade 5 T3,435,7,25.5,25.40,5.87,M,5.43,25.37,Bernardo,Zipping Tina,B,09 Nov 2020,0.0583218391
Sale,01 Jan 25,11,DR. ZEPPELIN,4,M McMahon,Grade 5 T3,435,5,37.9,8.30,3.47,S,5.57,25.21,Bernardo,Dr. Cadenza,D,28 Jun 2020,0.0579540230
Sale,01 Jan 25,11,CARLIN,6,J Gill,Grade 5 T3,435,6,31.5,4.80,5.47,M,5.39,25.35,Aston Kimetto,Blue Surfonic,D,17 May 2021,0.0582758621
Sale,01 Jan 25,11,BEFORE NOON,7,D Williamson,Grade 5 T3,435,1,26.5,16.20,0,Q,5.27,24.96,Beast Unleashed,Irisize,B,09 Apr 2020,0.0573793103
Sale,01 Jan 25,11,RANGER'S GIRL,8,A Carr,Grade 5 T3,435,3,27.8,3.40,2.29,M,5.36,25.12,Out Of Range,Freedom Fire,B,03 Apr 2022,0.0577471264
Sale,01 Jan 25,12,PANCHO TOMMY,1,J Musselwhite,Grade 5 T3,435,7,35.0,18.00,9.17,M,5.39,25.58,Fabregas,Yielding,D,07 Jul 2020,0.0588045977
Sale,01 Jan 25,12,DR. LETTIE,2,J McMahon,Grade 5 T3,435,6,28.1,3.50,7.01,M,5.55,25.43,Hooked On Scotch,Dr. Abbie,B,01 Jul 2021,0.0584597701
Sale,01 Jan 25,12,RHONDA GEM,3,L Russell,Grade 5 T3,435,4,28.1,9.30,5.29,M,5.54,25.31,Aston Dee Bee,Madalia Maggie,B,15 Jun 2021,0.0581839080
Sale,01 Jan 25,12,MAGICAL PAWS,4,P McKenzie,Grade 5 T3,435,3,28.0,4.50,3.83,S,5.62,25.21,Aussie Infrared,Quick Paws,B,29 May 2022,0.0579540230
Sale,01 Jan 25,12,BLUE CHASER,6,Y Andrews,Grade 5 T3,435,5,29.9,8.20,6.71,M,5.53,25.41,Nolen,Muza's Angel,D,11 Sep 2021,0.0584137931
Sale,01 Jan 25,12,JAMS NIMBLE,7,N Lund,Grade 5 T3,435,1,24.0,2.80,0,M,5.38,24.94,Need My Moneynow,Grandana Quality,B,14 Jan 2022,0.0573333333
Sale,01 Jan 25,12,MAJESTIC JAY,8,M Carr,Grade 5 T3,435,2,33.3,30.60,0.74,M,5.39,24.99,Xtreme Knocka,Freedom Fire,D,26 Feb 2020,0.0574482759
Shepparton,02 Jan 25,1,TOPPER SNOWDRIFT,1,S Stefanos,Tier 3 - Maiden,450,4,28.8,8.60,9.21,M,6.75,26.15,Aston Rupee,Star Of Jasmine,B,29 Sep 2022,0.0581111111
Shepparton,02 Jan 25,1,ONE WORD ANSWER,2,J Shaw,Tier 3 - Maiden,450,1,32.9,2.60,0,M,6.91,25.51,Fernando Bale,Mepunga Spectre,D,01 Mar 2023,0.0566888889
Shepparton,02 Jan 25,1,PAW QUEBEC,3,R Camilleri,Tier 3 - Maiden,450,3,35.2,4.10,6.07,S,7.03,25.93,Yozo Bale,Quina Bale,D,10 Mar 2023,0.0576222222
Shepparton,02 Jan 25,1,MAGIC BULLSEYE,4,L Scott,Tier 3 - Maiden,450,5,31.8,10.10,9.54,Q,6.82,26.18,Kinloch Brae,Buffet Destroyer,D,01 Dec 2022,0.0581777778
Shepparton,02 Jan 25,1,TRIGGERFISH,5,J Duncan,Tier 3 - Maiden,450,2,30.4,3.60,3.67,M,6.89,25.77,Feral Franky,Nordegren,B,10 Oct 2022,0.0572666667
Shepparton,02 Jan 25,2,KEY PILLARS,1,K Gorman,Tier 3 - Maiden,390,1,28.1,6.60,0,M,8.48,22.41,Bernardo,Utopia,B,29 Nov 2022,0.0574615385
Shepparton,02 Jan 25,2,DOOKIE DIVA,2,R Russell,Tier 3 - Maiden,390,3,25.6,10.60,4.00,M,8.57,22.69,Koblenz,Nicky Neo,B,06 Nov 2022,0.0581794872
Shepparton,02 Jan 25,2,RUNWAY DIVA,3,N Johnston,Tier 3 - Maiden,390,6,30.1,20.50,8.03,M,8.76,22.97,Shima Shine,It's A Diva,B,07 Nov 2021,0.0588974359
Shepparton,02 Jan 25,2,ACHTUNG BABY,4,P Smith,Tier 3 - Maiden,390,7,26.1,2.50,8.86,S,8.76,23.03,Bernardo,Mayfair Miss,B,12 Jan 2023,0.0590512821
Shepparton,02 Jan 25,2,HECTIC HARRY,5,D Torr,Tier 3 - Maiden,390,4,32.0,9.60,7.10,M,8.67,22.91,Feral Franky,Miss Rhubarb,D,06 Feb 2023,0.0587435897
Shepparton,02 Jan 25,2,ULARA BALE,6,B Kinder,Tier 3 - Maiden,390,2,26.7,4.90,0.53,M,8.48,22.45,Allen Deed,Wanna Allen,B,15 May 2022,0.0575641026
Shepparton,02 Jan 25,2,SPOKEN,7,S Vantaarling,Tier 3 - Maiden,390,8,31.7,14.80,13.81,M,8.83,23.38,Tommy Shelby,Shoot To Miss,D,20 Nov 2022,0.0599487179
Shepparton,02 Jan 25,2,LITTLE SPANGO,8,J Shaw,Tier 3 - Maiden,390,5,26.8,9.00,8.00,S,8.89,22.97,Fernando Bale,Mepunga Spectre,B,01 Mar 2023,0.0588974359
Shepparton,02 Jan 25,3,NICK'S MATE,1,P Knott,Tier 3 - Maiden,390,3,31.6,5.00,7.70,S,8.96,23.01,Beast Unleashed,Mepunga Fame,D,18 Jul 2022,0.0590000000
Shepparton,02 Jan 25,3,PAW CALGARY,2,R Camilleri,Tier 3 - Maiden,390,1,27.9,2.60,0,M,8.56,22.47,Christo Bale,Wanna Allen,B,16 Feb 2023,0.0576153846
Shepparton,02 Jan 25,3,ASTON CROWN,3,S Webb,Tier 3 - Maiden,390,4,33.3,4.70,7.79,M,8.94,23.01,Whiskey Riot,Aston Dinnigan,D,22 Nov 2022,0.0590000000
Shepparton,02 Jan 25,3,CHIEF KAISER,4,T Wark,Tier 3 - Maiden,390,6,26.7,48.80,9.14,Q,8.54,23.11,Orson Allen,Our Magic Turbo,D,04 Jan 2022,0.0592564103
Shepparton,02 Jan 25,3,ASSAULT STRIKE,5,J Formosa,Tier 3 - Maiden,390,2,31.0,9.60,6.63,Q,8.63,22.93,Lk's Crushn It,Miss Booming,D,05 May 2022,0.0587948718
Shepparton,02 Jan 25,3,AEROPLANE FURY,6,H Wetzels,Tier 3 - Maiden,390,8,29.4,42.70,12.23,M,9.00,23.32,Bernardo,Aeroplane Annie,D,04 Mar 2023,0.0597948718
Shepparton,02 Jan 25,3,GUMTREE HILL,7,M Davis,Tier 3 - Maiden,390,7,34.2,10.40,10.49,M,8.87,23.20,Good Odds Harada,Pirates Patch,D,03 Feb 2023,0.0594871795
Shepparton,02 Jan 25,3,HANNA'S AVATAR,8,K Gorman,Tier 3 - Maiden,390,5,27.6,7.30,8.31,M,8.73,23.05,My Redeemer,Avatar Minty,B,29 Mar 2023,0.0591025641
Shepparton,02 Jan 25,4,AEROPLANE ARROW,1,S Wetzels,Tier 3 - Grade 7,390,7,24.3,6.50,9.44,M,9.05,23.33,Bernardo,Aeroplane Annie,B,04 Mar 2023,0.0598205128
Shepparton,02 Jan 25,4,REDBACK EXPRESS,2,J Formosa,Tier 3 - Grade 7,390,5,34.8,13.00,8.37,S,8.95,23.26,Superior Panama,Sassy Izzy,D,06 Jun 2022,0.0596410256
Shepparton,02 Jan 25,4,BAKALI SURPRISE,3,L Medcraft,Tier 3 - Grade 7,390,3,28.9,11.30,0.90,M,8.75,22.73,Aston Rupee,What A Surprise,B,03 Jul 2022,0.0582820513
Shepparton,02 Jan 25,4,JAICOS,4,R Bloomfield,Tier 3 - Grade 7,390,4,31.1,3.80,8.17,M,8.81,23.24,Aussie Infrared,Freya The Slayer,D,15 Dec 2022,0.0595897436
Shepparton,02 Jan 25,4,LISSY LOULOU,6,A Rocke,Tier 3 - Grade 7,390,2,28.9,17.20,0.61,M,8.56,22.71,Superior Panama,Oriental Amber,B,11 Jun 2022,0.0582307692
Shepparton,02 Jan 25,4,WARDAN JILUNGIN,7,L Medcraft,Tier 3 - Grade 7,390,6,26.1,28.40,9.00,M,8.68,23.30,Aston Duke,Tibialis,B,30 Mar 2022,0.0597435897
Shepparton,02 Jan 25,4,BONE SHAKER,8,J Formosa,Tier 3 - Grade 7,390,1,31.1,2.90,0,M,8.65,22.67,Fernando Bale,Princess Kiwi,D,21 Mar 2022,0.0581282051
Shepparton,02 Jan 25,5,PAW MAUD,1,R Camilleri,Tier 3 - Restricted Win,450,2,26.5,11.10,2.09,M,6.82,25.93,Yozo Bale,Quina Bale,B,10 Mar 2023,0.0576222222
Shepparton,02 Jan 25,5,PUZZLE AVENUE,2,G Walker,Tier 3 - Restricted Win,450,5,36.9,10.20,3.87,S,6.93,26.06,Solve The Puzzle,Barcia Avenue,D,01 Apr 2021,0.0579111111
Shepparton,02 Jan 25,5,SHALL BE QUICK,3,J Egan,Tier 3 - Restricted Win,450,4,26.1,11.70,3.11,S,6.93,26.00,Tommy Shelby,Katey Penny,B,24 Jan 2022,0.0577777778
